timestamp,can_id,dlc,data_hex,data_bytes,gps_lat,gps_lon,gps_alt,gps_speed,gps_valid
1756217848.454692587,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.465684363,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.476681973,5D7,7,FF FF 00 58 10 30 00,FF FF 00 58 10 30 00,33.986301,-6.725000,149.5,0.0,15
1756217848.487811198,436,6,00 00 01 3E 00 00,00 00 01 3E 00 00,33.986301,-6.725000,149.5,0.0,15
1756217848.499153913,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.509988918,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.521435541,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.532314400,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.542709871,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.553966961,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.564659309,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.575648533,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.586929217,599,8,00 00 0E 17 FF 21 FF FF,00 00 0E 17 FF 21 FF FF,33.986301,-6.725000,149.5,0.0,15
1756217848.597673544,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.608767821,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.620434445,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.630836374,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.641776588,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.652680760,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.663972225,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.674869314,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.685696818,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.696743595,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.707683131,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.719228973,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.729918300,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.741426381,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.752396543,423,8,03 2B FF FF 00 E0 00 E3,03 2B FF FF 00 E0 00 E3,33.986301,-6.725000,149.5,0.0,15
1756217848.763275454,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.774033896,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.785422653,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.796464586,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.810270961,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.819342050,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.829157570,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.839962470,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.850807736,423,8,03 2B FF FF 00 E0 00 E2,03 2B FF FF 00 E0 00 E2,33.986301,-6.725000,149.5,0.0,15
1756217848.861974669,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.873252332,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.883869992,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217848.894703903,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.017440067,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.027799497,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.039173775,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.049945186,423,8,03 2B FF FF 00 E0 00 E2,03 2B FF FF 00 E0 00 E2,33.986301,-6.725000,149.5,0.0,15
1756217849.062149937,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.072076656,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.082870306,5D7,7,FF FF 00 58 10 30 00,FF FF 00 58 10 30 00,33.986301,-6.725000,149.5,0.0,15
1756217849.094143855,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.105319851,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.116356732,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.127101788,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.139662583,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.149295759,423,8,03 2B FF FF 00 E0 00 E3,03 2B FF FF 00 E0 00 E3,33.986301,-6.725000,149.5,0.0,15
1756217849.159763678,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.170603370,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.181680251,5D7,7,FF FF 00 58 10 30 00,FF FF 00 58 10 30 00,33.986301,-6.725000,149.5,0.0,15
1756217849.192750414,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.203858336,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.214666570,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.225687826,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.237289553,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.247646743,423,8,03 2B FF FF 00 E0 00 E2,03 2B FF FF 00 E0 00 E2,33.986301,-6.725000,149.5,0.0,15
1756217849.258601280,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.269617952,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.280612958,5D7,7,FF FF 00 58 10 30 00,FF FF 00 58 10 30 00,33.986301,-6.725000,149.5,0.0,15
1756217849.291605724,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.302741094,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
