timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1754296865.918724059,97,20.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296871.937290003,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296878.005726301,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296884.023912524,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296890.042507888,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296896.059920670,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296897.487902318,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296908.044105033,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296914.113784663,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296920.130719729,97,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296926.149094147,97,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296932.167822288,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296938.185343003,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296944.203950325,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296950.221239608,97,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296956.189058109,97,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296962.259042729,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296968.275034461,97,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296974.293195549,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296980.311200927,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.8,0x0A,0,0.0
1754296986.330073057,97,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754296992.346943903,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754296998.364489843,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297004.382789269,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297010.401336088,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297016.419213060,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297022.385801608,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297028.455517236,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297034.473314550,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297040.082627421,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297046.508311112,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297052.526179331,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297058.544770557,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297064.562769522,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297070.581802181,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297076.598845705,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297082.617234441,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297088.583917158,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297094.653295871,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297100.670146326,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297094.091979407,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297112.706125619,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297118.724070290,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297124.742143159,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297130.759187607,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297136.777699852,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297142.795786550,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297148.813570624,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297154.781366340,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297160.849643622,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297166.868404378,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
