timestamp,latitude,longitude,altitude,speed_kmh,satellites,hdop,datetime,valid
1754411013.522941385,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.533990104,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.544964642,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.555947243,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.566958183,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.577998909,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.588935874,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.599946116,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411013.610920106,33.986115,-6.724930,161.1,0.1,9,1.16,2025-8-5,17
1754411016.522009812,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.532992892,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.543964167,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.554960184,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.565931857,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.576929251,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.587994306,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.599036964,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411016.610021334,33.986118,-6.724929,159.9,0.2,8,1.16,2025-8-5,17
1754411020.007726459,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007739642,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007743659,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007748407,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007751779,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007754845,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007757655,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007761086,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411020.007773803,33.986118,-6.724928,158.7,0.0,9,1.16,2025-8-5,17
1754411022.523923103,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.534901726,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.546949367,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.557899874,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.568913402,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.579967025,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.590943411,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.602170479,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411022.613087760,33.986122,-6.724928,157.4,0.1,9,1.11,2025-8-5,17
1754411025.527979741,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.538889556,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.549883606,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.560891333,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.572000401,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.583105431,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.594130203,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.605050534,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411025.615927501,33.986130,-6.724931,154.6,0.1,9,0.93,2025-8-5,17
1754411028.519965914,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.531045301,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
