timestamp,can_id,dlc,data_hex,data_bytes,gps_lat,gps_lon,gps_alt,gps_speed,gps_valid
1755520482.054905078,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.066017338,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.076901885,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.087869402,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.099047757,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.110268770,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.121119358,423,8,03 2A FF FF 00 E0 00 E2,03 2A FF FF 00 E0 00 E2,33.986115,-6.725142,170.2,0.4,13
1755520482.132778348,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.143129238,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.154165403,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.165169900,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.176239712,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.187230094,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.198494961,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.209530241,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.220665678,423,8,03 2A FF FF 00 E0 00 E2,03 2A FF FF 00 E0 00 E2,33.986115,-6.725142,170.2,0.4,13
1755520482.231063393,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.241920595,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.252788527,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.264831067,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.274866795,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520482.286398959,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.297066991,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.308103989,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.319482974,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.330342364,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.341121700,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.351905360,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.362895222,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.373883365,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520482.384903175,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.396807847,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.407234937,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.418223132,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.429140753,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.440283586,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.451476733,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.462270133,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.473118794,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520482.484071623,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.494873617,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.610024269,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.621166998,423,8,03 2A FF FF 00 E0 00 E2,03 2A FF FF 00 E0 00 E2,33.986115,-6.725142,170.2,0.4,13
1755520482.632209778,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.643288131,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.654271534,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.665537339,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.676126828,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.686931946,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.698410204,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.709077663,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.720988377,423,8,03 2A FF FF 00 E0 00 E2,03 2A FF FF 00 E0 00 E2,33.986115,-6.725142,170.2,0.4,13
1755520482.731469322,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.742473767,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.753104924,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.764922250,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.775278141,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520482.785916172,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.797638914,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.807881937,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.819136127,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.829951089,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.842125038,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.851931750,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.862921300,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.877855774,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520482.885025921,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.896132817,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.907509457,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.918374629,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.929380376,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.939897416,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.951273692,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520482.962274075,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520482.972931065,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520484.002259240,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002291272,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002333720,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002338460,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002342002,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002345700,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002349137,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002353408,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520484.002357419,436,6,00 00 00 EE 00 00,00 00 00 EE 00 00,33.986115,-6.725142,170.2,0.4,13
1755520484.002361065,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002364607,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002368200,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002371794,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002375336,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002378878,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002382471,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002386326,5D7,7,FF FF 00 57 DD C0 00,FF FF 00 57 DD C0 00,33.986115,-6.725142,170.2,0.4,13
1755520484.002390545,599,8,00 00 0E 0F FF 25 FF FF,00 00 0E 0F FF 25 FF FF,33.986115,-6.725142,170.2,0.4,13
1755520484.002394347,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002398045,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002401639,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002405180,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002408722,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002412368,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002415805,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002419399,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002423097,599,8,00 00 0E 0F FF 25 FF FF,00 00 0E 0F FF 25 FF FF,33.986115,-6.725142,170.2,0.4,13
1755520484.002427056,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002430650,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002434243,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002437681,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
1755520484.002441275,597,8,00 D4 06 B1 2D 00 01 60,00 D4 06 B1 2D 00 01 60,33.986115,-6.725142,170.2,0.4,13
1755520484.002444869,155,8,01 97 CE 54 9B 38 00 73,01 97 CE 54 9B 38 00 73,33.986115,-6.725142,170.2,0.4,13
