timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509013.336815203,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986076,-6.724946,186.4,0.1,0,10
1755509018.374992115,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986080,-6.724946,186.1,0.1,0,10
1755509023.413908515,67,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986095,-6.724940,183.7,0.1,0,10
1755509028.430950758,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986103,-6.724940,182.4,0.1,0,10
1755509033.469562512,67,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986107,-6.724940,181.7,0.1,0,10
1755509038.491242794,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986111,-6.724943,180.9,0.2,0,10
1755509043.505650421,67,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986118,-6.724946,179.7,0.1,0,10
1755509048.552867463,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986118,-6.724947,179.3,0.1,0,10
1755509053.565951164,67,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986122,-6.724950,179.2,0.2,0,10
1755509058.548978866,67,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986126,-6.724956,178.1,0.1,0,10
1755509063.639641060,67,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986126,-6.724958,178.0,0.1,0,10
