timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid,is_charging
1755515468.615038174,88,32.8,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986126,-6.724741,189.8,0.0,0,12,YES
1755515473.639508760,88,32.8,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986122,-6.724737,190.1,0.1,0,12,YES
1755515478.124153078,88,32.8,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986118,-6.724730,190.1,0.2,0,12,YES
1755515483.720265327,88,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986118,-6.724729,189.1,0.2,0,12,YES
1755515488.732160864,88,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986111,-6.724733,187.6,0.9,0,12,YES
1755515493.625787633,88,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986107,-6.724747,186.3,0.6,0,12,YES
1755515498.805146809,88,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986103,-6.724762,185.0,0.0,0,12,YES
1755515503.812949889,88,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986103,-6.724777,182.8,0.3,0,12,YES
1755515508.859543941,89,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986107,-6.724779,180.1,0.2,0,12,YES
1755515513.869025441,89,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986111,-6.724777,178.6,0.1,0,12,YES
1755515518.903670891,89,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986115,-6.724778,177.4,0.1,0,12,YES
1755515523.963004192,89,32.0,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986118,-6.724780,175.3,0.1,0,12,YES
1755515528.715273457,89,32.0,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986126,-6.724776,174.0,1.1,0,12,YES
1755515534.007614427,89,32.0,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986126,-6.724771,173.9,1.4,0,12,YES
1755515539.046458803,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986118,-6.724793,169.9,0.1,0,12,YES
1755515544.079170874,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986115,-6.724812,166.9,0.2,0,12,YES
1755515549.100246007,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986115,-6.724825,166.9,0.2,0,12,YES
1755515554.127357494,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986111,-6.724844,166.1,0.2,0,12,YES
1755515559.139802036,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.3,0x0A,0,0.0,33.986107,-6.724852,165.9,0.1,0,12,YES
1755515564.162511551,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986107,-6.724861,165.3,0.0,0,12,YES
1755515569.195600520,89,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986103,-6.724866,164.9,0.1,0,12,YES
1755515574.220098018,89,32.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986103,-6.724864,166.5,0.4,0,12,YES
1755515579.001805000,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986103,-6.724856,167.1,0.9,0,12,YES
1755515584.276143058,89,32.2,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986111,-6.724825,168.3,0.7,0,12,YES
1755515589.327019917,90,32.0,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986103,-6.724821,170.0,0.5,0,12,YES
1755515594.293329353,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986099,-6.724828,170.6,0.5,0,12,NO
1755515599.361404474,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986088,-6.724839,171.9,0.5,0,12,NO
1755515604.381498320,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986088,-6.724831,173.7,3.4,0,12,NO
1755515609.382384654,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986088,-6.724826,174.5,0.4,0,12,NO
1755515614.434701152,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986080,-6.724835,176.8,0.6,0,12,NO
1755515619.487073102,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986069,-6.724850,179.2,1.0,0,12,NO
1755515624.500146798,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986065,-6.724858,180.7,0.6,0,12,NO
1755515629.489388099,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986053,-6.724875,183.6,0.6,0,12,NO
1755515634.539143848,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986050,-6.724881,183.8,0.1,0,12,NO
1755515639.554372937,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986050,-6.724874,184.1,0.6,0,12,NO
1755515644.585024482,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986053,-6.724859,184.2,0.2,0,12,NO
1755515649.629024068,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986053,-6.724851,184.1,0.6,0,12,NO
1755515654.652902886,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986053,-6.724844,184.1,0.5,0,12,NO
1755515659.676954756,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986046,-6.724832,185.9,0.1,0,12,NO
1755515664.729750842,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986046,-6.724809,186.9,0.7,0,12,NO
1755515669.764912089,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986046,-6.724797,187.4,0.4,0,12,NO
1755515674.789362066,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986038,-6.724792,187.7,1.5,0,12,NO
1755515679.829094335,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986034,-6.724793,188.3,0.6,0,12,NO
1755515684.879419017,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986031,-6.724800,187.6,0.7,0,12,NO
1755515689.906240412,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986027,-6.724799,186.9,0.3,0,12,NO
1755515694.931192575,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986023,-6.724799,185.5,0.2,0,12,NO
1755515700.111657295,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986031,-6.724823,180.2,0.2,0,12,NO
1755515704.994476437,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986031,-6.724840,176.7,0.3,0,12,NO
1755515710.163290617,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986027,-6.724854,171.1,0.2,0,12,NO
1755515715.019872055,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986027,-6.724862,168.2,0.7,0,12,NO
1755515720.227635247,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986038,-6.724859,165.2,0.1,0,12,NO
1755515725.043449066,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986065,-6.724870,158.3,0.0,0,12,NO
1755515729.880290276,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986092,-6.724867,153.9,0.2,0,12,NO
1755515735.066112012,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986099,-6.724868,152.2,0.1,0,12,NO
1755515740.341281828,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986115,-6.724870,147.8,0.5,0,12,NO
1755515745.102310174,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986134,-6.724863,145.6,0.3,0,12,NO
1755515750.400076604,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986137,-6.724873,143.3,0.1,0,12,NO
1755515755.153395449,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986145,-6.724887,139.2,0.3,0,12,NO
1755515760.451228999,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986153,-6.724905,135.3,0.3,0,12,NO
1755515765.201316446,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986160,-6.724911,134.4,0.2,0,12,NO
1755515770.500413333,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986168,-6.724922,132.3,0.3,0,12,NO
1755515775.250757625,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986172,-6.724924,132.0,0.0,0,12,NO
1755515780.549624379,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986172,-6.724922,132.1,0.1,0,12,NO
1755515785.264068724,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986172,-6.724920,131.8,0.1,0,12,NO
1755515790.603110079,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986172,-6.724915,131.4,0.1,0,12,NO
1755515795.629147044,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986168,-6.724913,131.9,0.0,0,12,NO
1755515800.653093456,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986160,-6.724905,130.8,0.0,0,12,NO
1755515805.060085285,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986156,-6.724895,130.2,0.1,0,12,NO
1755515810.708360455,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986156,-6.724888,128.7,0.0,0,12,NO
1755515815.746334658,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986153,-6.724882,131.2,0.3,0,12,NO
1755515820.790970143,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986145,-6.724881,132.7,0.1,0,12,NO
1755515825.811832674,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986141,-6.724881,131.0,0.1,0,12,NO
1755515830.845378319,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986137,-6.724879,131.8,0.1,0,12,NO
1755515835.888728065,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986137,-6.724878,133.9,0.1,0,12,NO
1755515840.899859640,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986134,-6.724876,134.5,0.1,0,12,NO
1755515845.933080499,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986134,-6.724870,136.7,0.0,0,12,NO
1755515850.966366935,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986134,-6.724870,138.2,0.1,0,12,NO
1755515856.010109982,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986134,-6.724870,142.0,0.1,0,12,NO
1755515861.040401937,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986134,-6.724870,144.4,0.1,0,12,NO
1755515865.048896630,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986137,-6.724873,147.2,0.1,0,12,NO
1755515871.051219676,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986137,-6.724882,149.4,0.1,0,12,NO
1755515876.103822274,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986141,-6.724885,151.3,0.1,0,12,NO
1755515881.049000129,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986141,-6.724887,151.5,0.2,0,12,NO
1755515886.184297250,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986137,-6.724891,152.5,0.0,0,12,NO
1755515891.214950721,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986137,-6.724893,152.7,0.1,0,12,NO
1755515896.232192003,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986137,-6.724896,152.4,0.0,0,12,NO
1755515901.230970006,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986141,-6.724899,151.5,0.0,0,12,NO
1755515906.310688800,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986141,-6.724900,150.6,0.1,0,12,NO
1755515911.334704945,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986145,-6.724904,148.6,0.0,0,12,NO
1755515916.369473743,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986149,-6.724912,146.1,0.0,0,12,NO
1755515921.393390502,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986153,-6.724916,144.2,0.0,0,12,NO
1755515926.406575432,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986160,-6.724926,140.6,0.0,0,12,NO
1755515931.452921004,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986164,-6.724936,136.9,0.4,0,12,NO
1755515936.488022653,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986164,-6.724941,134.7,0.2,0,12,NO
1755515941.028060351,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986172,-6.724950,131.2,0.2,0,12,NO
1755515946.545137030,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986176,-6.724956,129.2,0.1,0,12,NO
1755515951.570133879,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986179,-6.724965,126.1,0.2,0,12,NO
1755515956.608040711,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986187,-6.724975,125.6,0.1,0,12,NO
1755515961.612999652,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986191,-6.724982,124.4,0.3,0,12,NO
1755515966.663291295,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986195,-6.724987,123.8,0.0,0,12,NO
1755515971.127653689,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986198,-6.724993,123.1,0.1,0,12,NO
1755515976.715005002,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986206,-6.725001,121.8,0.3,0,12,NO
1755515981.726837999,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986206,-6.725004,120.8,0.0,0,12,NO
1755515986.025022506,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986206,-6.725009,119.5,0.1,0,12,NO
1755515991.805817442,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986210,-6.725014,119.1,0.1,0,12,NO
1755515996.834163856,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725017,119.5,0.2,0,12,NO
1755516001.226578394,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725022,119.9,0.0,0,12,NO
1755516006.892281418,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725026,119.8,0.0,0,12,NO
1755516011.932170576,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725026,119.6,0.1,0,12,NO
1755516016.974054657,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725027,119.3,0.1,0,12,NO
1755516021.995234776,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725029,118.0,0.0,0,12,NO
1755516027.035369109,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725029,116.7,0.0,0,12,NO
1755516032.043548268,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725029,115.7,0.0,0,12,NO
1755516037.071212484,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725028,113.9,0.0,0,12,NO
1755516042.115293416,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725028,114.0,0.0,0,12,NO
1755516047.138019849,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725028,114.0,0.0,0,12,NO
1755516052.159252175,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725026,114.0,0.0,0,12,NO
1755516057.189220075,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725026,113.4,0.1,0,12,NO
1755516062.198897090,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986214,-6.725026,112.6,0.0,0,12,NO
1755516067.242574343,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725026,111.1,0.1,0,12,NO
1755516072.209515637,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725028,111.2,0.1,0,12,NO
1755516077.297644463,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986217,-6.725029,111.5,0.0,0,12,NO
1755516082.331128235,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986221,-6.725029,111.1,0.1,0,12,NO
1755516087.353043531,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986221,-6.725026,111.8,0.0,0,12,NO
1755516092.382039367,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725024,111.5,0.0,0,12,NO
1755516097.413434398,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725021,111.3,0.0,0,12,NO
1755516102.428076423,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725019,109.9,0.0,0,12,NO
1755516107.454396941,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986214,-6.725018,109.2,0.0,0,12,NO
1755516112.482712062,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986214,-6.725018,109.0,0.0,0,12,NO
1755516117.534198092,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986210,-6.725017,111.0,0.0,0,12,NO
1755516122.558109650,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986214,-6.725017,111.8,0.1,0,12,NO
1755516115.835800287,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,57.5,5.4,0x0A,0,0.0,33.986214,-6.725015,113.3,0.1,0,12,NO
1755516132.605798327,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725011,113.9,0.0,0,12,NO
1755516137.652172872,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986214,-6.725009,113.9,0.0,0,12,NO
1755516142.675701371,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725007,114.4,0.1,0,12,NO
1755516147.677693743,90,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,33,0.0,0.0,0x00,0,0.0,33.986217,-6.725008,115.7,0.0,0,12,NO
