timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid,is_charging
1755519135.164111752,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986233,-6.724975,147.8,0.0,0,13,NO
1755519140.211399788,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986244,-6.724979,145.5,0.1,0,13,NO
1755519145.236900631,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986263,-6.724984,142.4,0.1,0,13,NO
1755519150.261569822,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986279,-6.724985,142.2,0.1,0,13,NO
1755519155.285782892,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986286,-6.724982,143.0,0.4,0,13,NO
1755519160.321955152,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986294,-6.724974,145.0,0.1,0,13,NO
1755519165.346286781,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986294,-6.724968,146.3,0.0,0,13,NO
1755519170.382389836,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986298,-6.724967,146.0,0.0,0,13,NO
1755519175.415855839,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,0.0,0.0,0x00,0,0.0,33.986298,-6.724964,145.4,0.0,0,13,NO
1755519180.023793391,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986298,-6.724963,145.3,0.0,0,13,NO
1755519185.451061764,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986298,-6.724962,145.3,0.0,0,13,NO
1755519189.772820851,96,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986298,-6.724961,144.9,0.1,0,13,NO
1755519195.523614441,96,26.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986298,-6.724958,144.8,0.2,0,13,YES
1755519200.081106031,96,26.5,Unknown,0,0,0,0.0,0.0,3599.0,36,57.5,5.8,0x0A,0,0.0,33.986301,-6.724957,144.6,0.1,0,13,YES
