timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid,is_charging
1755518446.211013787,93,32.2,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986286,-6.725003,123.1,0.1,0,13,YES
1755518451.256120173,93,32.2,Unknown,0,0,0,0.0,0.0,3599.0,34,57.5,5.6,0x0A,0,0.0,33.986286,-6.725002,124.3,0.0,0,13,YES
1755518456.273330675,93,32.2,Unknown,0,0,0,0.0,0.0,3599.0,34,57.5,5.6,0x0A,0,0.0,33.986286,-6.725001,125.2,0.0,0,13,YES
1755518461.325206678,93,32.2,Unknown,0,0,0,0.0,0.0,3599.0,34,57.5,5.6,0x0A,0,0.0,33.986282,-6.725000,125.6,0.1,0,13,YES
1755518466.282216931,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,57.5,5.6,0x0A,0,0.0,33.986279,-6.724998,124.4,0.1,0,13,YES
1755518471.387934246,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,57.5,5.6,0x0A,0,0.0,33.986279,-6.724997,123.0,0.1,0,13,YES
1755518476.416876807,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986279,-6.724996,121.9,0.1,0,13,YES
1755518481.461771414,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986279,-6.724990,123.1,0.1,0,13,YES
1755518486.488230120,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986279,-6.724987,124.8,0.0,0,13,YES
1755518491.514765286,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986282,-6.724987,122.9,0.2,0,13,YES
1755518496.038184399,93,32.5,Unknown,0,0,0,0.0,0.0,3599.0,34,0.0,0.0,0x00,0,0.0,33.986286,-6.724986,122.8,0.1,0,13,YES
1755518501.566324802,93,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986290,-6.724987,122.4,0.0,0,13,YES
1755518506.060062992,93,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986298,-6.724993,119.1,0.1,0,13,YES
1755518511.616351523,93,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986305,-6.725003,116.3,0.0,0,13,YES
1755518516.089683043,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986309,-6.725004,116.7,0.0,0,13,YES
1755518521.663940014,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986313,-6.725007,118.0,0.1,0,13,YES
1755518526.697774595,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986320,-6.725008,119.5,0.1,0,13,YES
1755518531.735930045,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986320,-6.725004,122.0,0.1,0,13,YES
1755518536.767866616,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986320,-6.724999,125.0,0.0,0,13,YES
1755518541.794128539,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986317,-6.724993,127.5,0.0,0,13,YES
1755518546.822358053,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986317,-6.724988,128.9,0.0,0,13,YES
1755518551.839564320,94,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986313,-6.724985,130.5,0.0,0,13,YES
1755518556.883064563,94,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986309,-6.724980,130.5,0.0,0,13,YES
1755518561.908229013,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986305,-6.724976,130.4,0.0,0,13,YES
1755518566.931262949,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.6,0x0A,0,0.0,33.986301,-6.724972,130.0,0.0,0,13,YES
1755518571.959447980,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986301,-6.724970,129.5,0.1,0,13,YES
1755518576.989914932,94,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986305,-6.724970,130.3,0.2,0,13,YES
1755518582.009809843,94,32.0,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986305,-6.724968,131.2,0.1,0,13,YES
1755518587.048089142,94,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986301,-6.724970,130.1,0.2,0,13,YES
1755518592.057192372,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986301,-6.724977,126.7,0.2,0,13,YES
1755518597.099914416,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.7,0x0A,0,0.0,33.986298,-6.724980,123.5,0.1,0,13,YES
1755518602.134853384,94,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.7,0x0A,0,0.0,33.986286,-6.724979,121.7,0.0,0,13,YES
1755518607.149413391,95,32.5,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.7,0x0A,0,0.0,33.986279,-6.724980,120.2,0.0,0,13,YES
1755518612.176901891,95,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,57.5,5.7,0x0A,0,0.0,33.986275,-6.724982,119.6,0.0,0,13,YES
1755518617.203416413,95,32.2,Unknown,0,0,0,0.0,0.0,3599.0,35,0.0,0.0,0x00,0,0.0,33.986271,-6.724989,119.3,0.2,0,13,YES
