timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755083091.005437717,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986099,-6.724915,166.6,0.2,0,12
1755083096.052984428,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986103,-6.724919,165.9,0.1,0,12
1755083101.113122519,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986107,-6.724930,165.3,0.2,0,12
1755083106.127567211,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986107,-6.724932,165.2,0.1,0,12
1755083111.151657305,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986107,-6.724932,165.2,0.0,0,12
1755083116.196816472,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986107,-6.724936,164.9,0.0,0,12
1755083121.208424967,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986111,-6.724939,164.4,0.0,0,12
1755083126.230527524,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986122,-6.724944,163.6,0.1,0,12
1755083131.373359998,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986126,-6.724943,163.8,0.1,0,12
1755083136.427864647,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986126,-6.724943,163.9,0.1,0,12
1755083141.471131236,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986126,-6.724928,164.7,0.2,0,12
1755083146.547337936,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986122,-6.724911,166.3,0.2,0,12
1755083151.579883880,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986118,-6.724906,167.3,0.1,0,12
1755083156.607557016,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986111,-6.724898,169.4,0.3,0,12
1755083161.627567441,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986111,-6.724896,170.1,0.2,0,12
1755083166.670508447,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986115,-6.724891,170.4,0.0,0,12
1755083171.731456702,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986118,-6.724892,169.9,0.0,0,12
1755083176.774389495,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986134,-6.724892,168.6,0.0,0,12
1755083181.817302103,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724885,167.7,0.2,0,12
1755083186.829363362,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986149,-6.724884,167.2,0.0,0,12
1755083191.839205314,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986153,-6.724877,166.7,0.1,0,12
1755083196.857506408,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986156,-6.724871,166.5,0.1,0,12
1755083201.993756030,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986156,-6.724868,166.5,0.1,0,12
1755083207.052719276,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986156,-6.724862,167.0,0.1,0,12
1755083212.110577438,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986145,-6.724854,168.2,0.1,0,12
1755083217.123789135,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986145,-6.724851,168.6,0.0,0,12
1755083222.169434488,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986137,-6.724843,169.0,0.1,0,12
1755083227.214751750,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986130,-6.724839,169.2,0.2,0,12
1755083232.237836031,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986130,-6.724837,169.4,0.1,0,12
1755083237.309602926,99,0.0,Unknown,0,0,0,0.0,0.0,0.0,38,0.0,0.0,0x00,0,0.0,33.986118,-6.724832,170.0,0.2,0,12
1755083242.361218089,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986103,-6.724822,171.6,0.1,0,12
1755083247.400943439,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986099,-6.724818,172.1,0.2,0,12
1755083252.434653713,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986084,-6.724810,174.6,0.3,0,12
1755083257.502900842,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986065,-6.724802,177.3,0.1,0,12
1755083262.517604101,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986061,-6.724801,178.2,0.1,0,12
1755083267.578555383,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986053,-6.724800,179.8,0.4,0,12
1755083272.054041445,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986057,-6.724804,180.4,0.2,0,12
1755083277.628375374,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986050,-6.724808,183.1,0.2,0,12
1755083282.069209903,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986046,-6.724809,184.6,0.2,0,12
1755083287.677023866,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986042,-6.724811,187.0,0.2,0,12
1755083292.052233636,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986034,-6.724811,189.0,0.3,0,12
1755083297.720241090,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986031,-6.724811,189.7,0.3,0,12
1755083302.740537621,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986031,-6.724809,190.7,0.3,0,12
1755083307.770939832,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986031,-6.724806,190.6,0.3,0,12
1755083312.802393326,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986023,-6.724805,191.6,0.3,0,12
1755083317.824916975,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986012,-6.724796,194.4,0.3,0,12
1755083322.840483226,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986031,-6.724775,193.6,0.1,0,12
1755083327.875159255,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986042,-6.724767,192.6,0.2,0,12
1755083332.916823874,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986061,-6.724755,190.4,0.1,0,12
1755083337.924574075,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986080,-6.724745,188.0,0.0,0,12
1755083342.933367307,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986080,-6.724745,188.0,0.0,0,12
1755083347.976064534,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986092,-6.724738,186.4,0.1,0,12
1755083353.001943137,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986103,-6.724737,185.4,0.1,0,12
1755083358.018721683,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986095,-6.724745,185.6,0.2,0,12
1755083363.041522696,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986092,-6.724748,186.5,0.0,0,12
1755083368.067450778,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986084,-6.724751,187.0,0.1,0,12
1755083373.104331750,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986084,-6.724754,186.3,0.0,0,12
1755083378.120100795,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986084,-6.724754,186.3,0.0,0,12
1755083383.131000279,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986088,-6.724771,184.2,0.1,0,12
1755083388.168895261,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986092,-6.724773,183.1,0.2,0,12
1755083393.212806260,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986095,-6.724771,181.3,0.1,0,12
1755083398.256708122,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986099,-6.724764,178.9,0.1,0,12
1755083403.311603345,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986103,-6.724761,178.0,0.3,0,12
1755083408.366488985,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986103,-6.724754,176.5,0.2,0,12
1755083413.400759197,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986099,-6.724759,177.2,0.1,0,12
1755083418.458340482,99,0.0,Unknown,0,0,0,0.0,0.0,0.0,38,57.5,5.9,0x0A,0,0.0,33.986099,-6.724762,177.9,0.1,0,12
1755083423.481698082,99,0.0,Unknown,0,0,0,0.0,0.0,0.0,38,57.5,5.9,0x0A,0,0.0,33.986099,-6.724771,179.7,0.1,0,12
1755083428.528922232,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986099,-6.724777,180.8,0.0,0,12
1755083433.528966699,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986099,-6.724776,180.7,0.1,0,12
1755083438.588948198,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986107,-6.724774,179.5,0.1,0,12
1755083443.612747324,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986111,-6.724772,178.5,0.0,0,12
1755083448.625375794,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986115,-6.724771,178.0,0.0,0,12
1755083453.627975042,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986115,-6.724771,177.7,0.0,0,12
1755083458.641434385,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986118,-6.724770,177.3,0.0,0,12
1755083463.820790138,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986122,-6.724766,176.5,0.1,0,12
1755083468.833142030,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986126,-6.724765,176.2,0.0,0,12
1755083473.858310078,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986134,-6.724765,175.7,0.1,0,12
1755083478.242344096,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724763,175.2,0.1,0,12
1755083483.904507552,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724763,175.1,0.1,0,12
1755083488.959487125,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724762,175.0,0.1,0,12
1755083493.947479896,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724762,174.8,0.1,0,12
1755083499.035398124,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986141,-6.724763,174.9,0.1,0,12
1755083504.046237247,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986137,-6.724767,175.6,0.1,0,12
1755083509.123011972,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986130,-6.724774,177.1,0.0,0,12
1755083514.127790362,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986126,-6.724775,177.3,0.1,0,12
1755083519.156511225,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986126,-6.724775,177.2,0.2,0,12
1755083523.748159677,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986141,-6.724765,174.8,0.1,0,12
1755083529.210788698,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986149,-6.724761,173.4,0.1,0,12
1755083534.232471117,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986156,-6.724756,169.5,0.1,0,12
1755083539.232006744,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986160,-6.724760,168.3,0.1,0,12
1755083544.242521905,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986164,-6.724760,167.5,0.2,0,12
1755083549.297053421,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986172,-6.724765,166.6,0.3,0,12
1755083554.314584258,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986179,-6.724771,169.2,0.1,0,12
1755083559.336093316,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986183,-6.724774,170.4,0.5,0,12
1755083564.357600303,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986183,-6.724784,172.7,0.1,0,12
1755083569.390015182,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986183,-6.724789,174.9,0.1,0,12
1755083574.434422003,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986187,-6.724788,175.1,0.3,0,12
1755083579.455825803,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986187,-6.724790,175.6,0.1,0,12
1755083584.455209351,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986191,-6.724786,175.8,0.1,0,12
1755083589.487659178,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986187,-6.724789,176.9,0.1,0,12
1755083594.509083393,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986179,-6.724791,178.4,0.1,0,12
1755083599.530434769,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986168,-6.724793,177.8,0.0,0,12
1755083604.539762097,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986164,-6.724795,177.5,0.0,0,12
1755083609.682478206,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986156,-6.724801,177.3,0.0,0,12
1755083614.733485961,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986168,-6.724800,177.7,0.1,0,12
1755083619.795827245,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986179,-6.724797,178.1,0.2,0,12
1755083624.919536232,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986183,-6.724799,178.4,0.1,0,12
1755083629.976503010,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986187,-6.724803,179.0,0.1,0,12
1755083635.017780285,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986191,-6.724800,179.5,0.0,0,12
1755083640.054068622,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986191,-6.724800,178.9,0.4,0,12
1755083645.061364249,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986187,-6.724792,177.8,0.7,0,12
1755083650.090974216,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986191,-6.724785,177.0,0.0,0,12
1755083655.112988670,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986191,-6.724785,177.0,0.0,0,12
1755083660.134315407,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986198,-6.724774,175.6,0.1,0,12
1755083665.154601813,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986206,-6.724763,174.5,0.1,0,12
1755083670.177831664,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986206,-6.724763,174.5,0.1,0,12
1755083675.167371289,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986206,-6.724760,173.3,0.0,0,12
1755083680.243101898,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986198,-6.724763,173.0,0.2,0,12
1755083685.205781215,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986195,-6.724767,172.7,0.1,0,12
1755083690.280602441,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986195,-6.724771,172.3,0.2,0,12
1755083695.244497826,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986187,-6.724781,171.8,0.3,0,12
1755083700.390361505,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,57.5,5.9,0x0A,0,0.0,33.986187,-6.724781,171.8,0.3,0,12
1755083705.300260735,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986176,-6.724783,169.5,0.2,0,12
1755083710.504182265,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986172,-6.724788,168.9,0.0,0,12
1755083715.358242983,99,0.0,Unknown,0,0,0,0.0,0.0,3590.4,38,0.0,0.0,0x00,0,0.0,33.986164,-6.724787,167.9,0.1,0,12
