timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid,is_charging
1755515091.521616201,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986122,-6.724865,179.7,0.0,0,12,NO
1755515096.555456178,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986126,-6.724866,177.7,0.1,0,12,NO
1755515101.580947720,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986130,-6.724868,175.6,0.0,0,12,NO
1755515106.617078623,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986134,-6.724868,175.2,0.0,0,12,NO
1755515111.637725035,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986137,-6.724868,175.2,0.1,0,12,NO
1755515116.674770010,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986137,-6.724869,175.7,0.0,0,12,NO
1755515121.691912605,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986141,-6.724871,176.6,0.0,0,12,NO
1755515126.716962738,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986141,-6.724871,176.8,0.0,0,12,NO
1755515131.743377439,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986145,-6.724869,177.1,0.0,0,12,NO
1755515136.757279661,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986149,-6.724866,176.4,0.0,0,12,NO
1755515141.761409964,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986153,-6.724865,175.2,0.0,0,12,NO
1755515146.782231897,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986156,-6.724864,172.8,0.1,0,12,NO
1755515151.814704285,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986160,-6.724865,171.0,0.1,0,12,NO
1755515156.829058624,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986164,-6.724867,170.5,0.1,0,12,NO
1755515161.853881415,87,-0.8,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986168,-6.724869,170.2,0.1,0,12,NO
1755515166.879948809,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986164,-6.724872,170.5,0.1,0,12,NO
1755515171.909956631,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986164,-6.724874,170.2,0.0,0,12,NO
1755515176.913485682,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986164,-6.724874,170.2,0.0,0,12,NO
1755515181.930647397,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986160,-6.724871,171.4,0.0,0,12,NO
1755515186.959632423,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986160,-6.724868,171.6,0.1,0,12,NO
1755515191.971772996,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986156,-6.724864,171.5,0.1,0,12,NO
1755515196.886817212,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986153,-6.724857,170.0,0.1,0,12,NO
1755515202.095938670,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986145,-6.724846,170.6,0.0,0,12,NO
1755515207.029024660,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986145,-6.724843,170.7,0.0,0,12,NO
1755515210.977067163,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986137,-6.724833,170.9,0.0,0,12,NO
1755515217.070204327,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986137,-6.724826,171.2,0.1,0,12,NO
1755515222.219311511,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986134,-6.724823,171.6,0.0,0,12,NO
1755515227.103296324,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986134,-6.724823,172.7,0.0,0,12,NO
1755515232.255369560,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.2,0x0A,0,0.0,33.986137,-6.724824,173.7,0.0,0,12,NO
1755515237.156550381,87,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986137,-6.724823,174.2,0.0,0,12,NO
1755515242.311643049,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986137,-6.724823,176.0,0.1,0,12,NO
1755515247.204678665,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986137,-6.724819,178.9,0.1,0,12,NO
1755515252.358718084,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986137,-6.724817,180.5,0.1,0,12,NO
1755515257.274898498,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986134,-6.724813,183.4,0.1,0,12,NO
1755515262.397983790,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986126,-6.724809,186.0,0.0,0,12,NO
1755515267.335046874,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986118,-6.724802,188.6,0.0,0,12,NO
1755515272.353083482,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986111,-6.724793,191.9,0.0,0,12,NO
1755515277.357189707,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986103,-6.724787,194.2,0.0,0,12,NO
1755515282.400344474,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986099,-6.724783,195.2,0.0,0,12,NO
1755515287.431431022,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986095,-6.724778,196.5,0.0,0,12,NO
1755515292.431483763,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986092,-6.724774,198.3,0.0,0,12,NO
1755515297.438497461,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,0.0,0.0,0x00,0,0.0,33.986092,-6.724773,199.5,0.0,0,12,NO
1755515302.438665470,88,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,32,57.5,5.3,0x0A,0,0.0,33.986092,-6.724772,199.0,0.0,0,12,NO
